id,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
2222,69,0,3,0,0,1,0,1,1,1
2223,51,0,2,34,1,0,0,1,0,1
2224,21,0,1,1,1,0,1,0,0,1
2226,31,1,2,3,0,1,0,1,0,1
2228,19,1,3,30,1,0,0,1,1,1
2231,24,1,12,36,0,1,0,1,1,0
2233,24,1,3,6,1,0,0,1,0,0
2234,57,0,3,1,1,0,0,1,0,1
2235,30,0,6,6,1,0,0,1,0,1
2236,43,1,4,1,1,0,0,1,1,1
2237,24,0,4,4,1,0,0,1,1,1
2239,30,0,7,17,0,1,1,0,0,1
2240,25,1,5,1,1,0,0,1,1,0
2245,56,0,1,169,1,0,1,0,0,0
2246,21,0,1,8,1,0,0,1,1,0
2247,31,1,6,31,1,0,0,1,1,0
2248,23,0,1,1,1,0,1,0,1,0
2250,30,1,15,1,1,0,0,1,1,0
2252,42,0,1,0,0,1,0,1,0,1
2256,64,0,0,108,1,0,0,1,0,1
2258,21,1,0,0,1,0,1,0,0,1
2259,36,0,5,11,1,0,0,1,1,1
2261,50,0,1,1,1,0,1,0,1,1
2262,23,1,0,0,0,1,0,1,1,1
2263,28,0,2,49,1,0,0,1,0,1
2268,25,0,5,0,1,0,1,0,0,1
2274,54,1,14,28,0,1,0,1,0,1
2276,37,0,6,1,0,1,0,1,0,1
2277,25,1,5,14,0,1,0,1,0,0
2278,63,1,0,3,0,1,0,1,0,1
2279,35,0,2,1,0,1,0,1,1,1
2281,26,1,0,0,0,1,0,1,0,1
2283,25,1,8,1,0,1,0,1,1,0
2284,33,0,0,0,0,1,0,1,0,1
2285,29,0,7,1,1,0,0,1,1,1
2286,27,0,2,0,0,1,0,1,0,1
2287,37,1,12,0,0,1,0,1,1,0
2289,20,1,3,0,0,1,1,0,0,0
2290,32,1,1,1,1,0,0,1,1,1
2291,72,0,1,1,0,1,0,1,0,1
2292,38,0,0,2,1,0,0,1,0,1
2293,40,0,0,0,1,0,0,1,0,1
2294,23,0,0,0,1,0,0,1,0,1
2297,21,1,5,1,1,0,0,1,0,0
2299,27,1,4,0,1,0,0,1,0,1
2300,55,1,13,0,1,0,0,1,0,1
2303,41,0,0,0,0,1,1,0,0,1
2306,56,0,1,2,0,1,0,1,0,1
2307,55,0,11,57,0,1,0,1,0,1
2309,23,1,0,1,1,0,1,0,0,1
2310,28,0,3,0,1,0,0,1,1,1
2311,31,1,2,13,1,0,0,1,0,1
2316,53,0,0,0,0,1,0,1,0,1
2317,27,1,6,10,1,0,0,1,1,1
2318,22,1,0,0,1,0,0,1,0,1
2320,22,1,0,0,1,0,1,0,1,1
2321,33,1,7,1,0,1,0,1,1,1
2322,34,0,15,6,1,0,0,1,1,1
2324,22,1,0,0,0,1,0,1,0,1
2326,32,0,12,1,1,0,0,1,1,0
2327,47,1,14,0,1,0,0,1,1,0
2328,24,0,0,0,0,1,0,1,0,1
2329,25,1,14,83,1,0,0,1,1,0
2332,56,0,0,-1,1,0,0,1,0,1
2334,36,1,1,106,1,0,0,1,0,1
2335,28,1,4,21,1,0,0,1,1,1
2336,20,1,2,0,1,0,0,1,1,0
2338,59,0,0,1,0,1,0,1,0,1
2342,29,0,11,0,1,0,1,0,1,0
2343,72,0,3,4,1,0,0,1,0,1
2344,24,1,2,14,0,1,1,0,1,1
2349,45,0,3,36,1,0,0,1,1,0
2350,30,1,7,2,0,1,0,1,1,0
2352,45,0,0,0,0,1,0,1,1,1
2353,47,0,0,0,0,1,0,1,0,1
2354,24,1,0,9,1,0,0,1,1,1
2355,20,1,0,2,0,1,0,1,1,1
2356,51,1,6,0,1,0,0,1,0,1
2361,49,1,2,11,0,1,1,0,0,1
2363,41,0,5,1,1,0,0,1,0,1
2365,49,0,1,12,1,0,0,1,0,1
2366,26,0,0,0,0,1,0,1,0,1
2370,28,0,0,1,0,1,1,0,1,1
2371,33,0,2,1,0,1,0,1,0,1
2372,46,0,0,0,1,0,0,1,1,1
2374,21,0,0,1,0,1,0,1,1,1
2376,26,1,14,-1,1,0,0,1,1,0
2381,48,1,1,126,1,0,0,1,0,1
2382,58,1,24,3,1,0,0,1,1,1
2383,29,0,0,1,1,0,0,1,0,1
2385,20,1,2,23,1,0,1,0,1,0
2386,28,1,0,0,0,1,0,1,1,1
2387,21,1,0,4,1,0,0,1,0,0
2388,26,0,0,0,1,0,0,1,0,1
2389,34,0,3,0,0,1,0,1,1,1
2390,32,1,15,7,1,0,0,1,1,0
2392,38,1,10,10,1,0,0,1,1,1
2393,22,0,0,1,1,0,0,1,1,1
2394,42,1,2,0,1,0,0,1,0,1
2396,57,0,0,1,0,1,1,0,0,1
2398,56,0,1,1,1,0,1,0,0,1
2399,32,1,2,0,0,1,0,1,0,1
2400,30,0,11,0,1,0,0,1,1,0
2401,29,0,2,0,0,1,0,1,1,1
2402,46,1,15,6,1,0,0,1,1,1
2405,24,0,0,0,1,0,1,0,1,1
2406,70,0,1,1,1,0,1,0,1,1
2407,21,1,0,0,1,0,0,1,0,1
2408,45,0,1,0,0,1,1,0,0,1
2410,33,0,2,2,0,1,1,0,0,1
2411,39,0,6,0,1,0,1,0,1,1
2412,25,0,6,1,1,0,0,1,0,1
2415,48,0,1,1,0,1,0,1,0,1
2418,46,0,0,0,1,0,0,1,0,1
2420,28,1,0,2,0,1,0,1,0,1
2422,27,0,1,1,1,0,0,1,1,1
2425,43,1,11,76,1,0,0,1,0,1
2427,30,1,9,50,1,0,0,1,1,0
2429,29,0,1,0,1,0,0,1,0,1
2430,54,1,8,-1,1,0,0,1,1,1
2431,20,0,0,0,1,0,1,0,0,1
2432,29,0,0,0,1,0,0,1,1,1
2438,67,0,0,0,0,1,0,1,0,1
2441,25,0,0,0,1,0,0,1,0,1
2442,24,1,8,0,1,0,0,1,1,0
2443,29,0,3,177,1,0,0,1,0,1
2444,45,0,2,28,0,1,0,1,1,1
2445,31,1,5,11,1,0,0,1,1,1
2446,23,1,0,7,1,0,0,1,0,1
2448,21,1,0,8,1,0,0,1,1,0
2451,61,0,0,0,0,1,0,1,0,1
2453,51,1,5,20,0,1,1,0,0,1
2454,32,0,1,15,1,0,0,1,0,1
2456,43,0,9,0,1,0,0,1,0,1
2457,32,0,0,1,0,1,0,1,0,1
2459,36,0,0,0,1,0,0,1,1,1
2460,58,1,3,15,1,0,0,1,0,1
2464,57,0,12,50,1,0,0,1,1,0
2465,37,0,2,0,1,0,0,1,1,1
2467,44,0,6,1,1,0,0,1,1,1
2474,45,1,8,0,1,0,0,1,1,1
2475,48,0,1,2,1,0,0,1,0,1
2476,26,1,13,-1,1,0,0,1,1,0
2477,34,1,9,1,1,0,0,1,0,1
2478,25,0,0,1,1,0,0,1,1,1
2479,31,1,8,0,0,1,0,1,1,1
2480,43,0,1,1,1,0,0,1,1,1
2482,30,0,0,0,0,1,0,1,1,1
2484,50,0,0,0,0,1,0,1,0,1
2485,31,0,2,1,1,0,1,0,1,1
2486,33,0,7,0,0,1,1,0,0,1
2487,32,1,1,19,1,0,0,1,1,1
2488,46,1,0,2,0,1,1,0,0,1
2489,22,0,0,1,1,0,0,1,0,1
2490,37,1,8,1,1,0,0,1,1,1
2493,32,1,6,8,1,0,1,0,0,1
2494,23,1,2,1,1,0,1,0,1,1
2495,21,0,0,-1,1,0,0,1,0,1
2497,52,0,2,1,1,0,0,1,0,1
2498,49,0,2,1,0,1,0,1,0,1
2499,55,1,3,36,1,0,0,1,0,1
2501,22,0,0,1,1,0,0,1,1,1
2502,45,0,0,13,1,0,0,1,0,1
2503,31,1,7,1,1,0,1,0,1,1
2504,22,1,0,1,0,1,0,1,0,1
2507,28,0,5,1,0,1,0,1,1,1
2509,21,1,1,11,1,0,0,1,1,1
2511,37,0,2,1,0,1,0,1,0,1
2512,30,1,21,1,1,0,0,1,1,1
2513,22,1,13,0,1,0,0,1,1,0
2514,35,1,23,1,1,0,0,1,1,0
2515,28,0,11,26,1,0,0,1,1,0
2516,24,0,1,1,1,0,0,1,1,1
2519,32,1,24,2,1,0,0,1,1,1
2521,24,0,1,0,1,0,1,0,1,1
2523,57,0,19,1,1,0,0,1,1,1
2524,21,0,0,0,0,1,0,1,0,1
2525,28,0,0,-1,1,0,0,1,0,1
2526,51,0,0,91,0,1,0,1,0,1
2529,26,1,0,0,0,1,0,1,1,1
2530,20,1,0,1,1,0,0,1,1,1
2532,25,0,6,32,0,1,0,1,1,1
2533,19,1,0,2,0,1,0,1,0,1
2534,49,1,1,20,1,0,0,1,0,1
2536,57,0,27,9,0,1,0,1,1,0
2537,27,0,0,0,0,1,1,0,1,1
2538,66,0,1,19,0,1,0,1,0,1
2540,21,0,0,0,1,0,0,1,0,1
2541,45,0,1,-1,1,0,0,1,0,1
2543,37,0,24,19,1,0,0,1,1,0
2544,44,1,13,16,1,0,0,1,0,0
2546,64,0,0,4,1,0,0,1,1,1
2548,30,1,1,0,1,0,0,1,1,1
2549,61,0,1,2,0,1,0,1,1,1
2554,49,0,8,8,1,0,1,0,0,1
2556,23,0,0,0,1,0,0,1,1,1
2560,21,1,0,0,1,0,0,1,0,0
2561,30,1,2,43,1,0,1,0,0,0
2562,26,0,7,1,0,1,0,1,0,1
2564,35,1,3,1,0,1,0,1,0,1
2566,27,0,2,1,0,1,0,1,1,0
2567,38,0,1,14,0,1,0,1,0,1
2568,48,1,14,142,1,0,0,1,1,0
2569,26,0,0,0,0,1,0,1,0,1
2571,24,1,4,26,1,0,0,1,1,0
2572,28,1,2,0,1,0,1,0,1,1
2573,44,1,4,5,1,0,1,0,0,1
2574,23,0,2,13,1,0,0,1,0,1
2575,34,1,1,12,1,0,1,0,0,1
2576,20,1,1,1,1,0,0,1,0,1
2578,63,1,23,2,1,0,0,1,0,1
2579,36,0,0,0,0,1,1,0,1,1
2580,58,0,1,79,1,0,0,1,0,1
2583,35,0,4,13,1,0,1,0,0,1
2584,23,0,3,1,1,0,0,1,1,1
2586,40,0,1,21,1,0,0,1,0,1
2588,31,0,3,0,1,0,0,1,0,1
2589,34,0,5,1,1,0,1,0,0,1
2591,23,1,3,13,0,1,0,1,1,1
2592,27,1,0,4,0,1,0,1,0,1
2593,26,0,3,27,1,0,1,0,1,1
2594,49,0,1,24,1,0,0,1,1,1
2595,47,0,0,1,0,1,1,0,0,1
2602,47,0,6,5,1,0,0,1,1,1
2604,34,1,7,0,1,0,0,1,1,1
2606,27,0,10,7,1,0,0,1,1,0
2607,52,0,0,0,0,1,1,0,0,1
2608,26,1,0,0,0,1,0,1,1,1
2609,25,0,9,2,1,0,0,1,1,1
2610,51,0,1,162,1,0,0,1,1,1
2611,29,0,1,-1,0,1,1,0,1,1
2613,46,0,0,0,1,0,0,1,0,1
2614,28,0,6,2,1,0,0,1,0,1
2615,57,0,0,1,1,0,0,1,1,1
2616,23,0,2,0,1,0,0,1,0,1
2618,34,1,27,118,1,0,0,1,1,0
2619,27,0,3,12,1,0,0,1,1,1
2620,25,1,7,3,0,1,0,1,1,0
2621,31,1,1,32,1,0,0,1,0,1
2623,37,0,8,1,1,0,0,1,1,1
2624,51,1,0,1,1,0,0,1,1,1
2630,28,0,8,40,1,0,0,1,1,1
2632,56,0,4,7,1,0,0,1,0,1
2633,45,1,15,330,1,0,0,1,1,0
2634,26,1,7,18,1,0,0,1,0,1
2637,33,1,7,1,1,0,0,1,0,0
2638,23,0,0,1,0,1,0,1,0,1
2639,31,0,0,0,0,1,0,1,1,1
2641,31,0,0,1,0,1,0,1,0,1
2642,19,0,1,4,1,0,0,1,0,0
2643,32,0,0,0,1,0,0,1,0,1
2644,30,1,1,0,0,1,0,1,0,1
2649,66,0,1,0,1,0,0,1,0,1
2650,40,0,0,-1,1,0,1,0,1,1
2651,59,0,4,0,0,1,0,1,1,1
2654,27,0,3,1,0,1,0,1,1,1
2655,22,0,0,0,1,0,0,1,1,1
2656,58,0,1,0,1,0,0,1,0,1
2658,29,0,2,2,1,0,0,1,0,1
2664,27,1,0,60,1,0,0,1,1,0
2667,24,0,0,1,1,0,0,1,0,1
2668,35,0,3,0,1,0,1,0,0,1
2671,29,1,7,2,1,0,0,1,1,0
2672,30,1,5,2,1,0,0,1,1,0
2673,23,0,1,2,1,0,0,1,1,1
2676,32,1,2,0,1,0,0,1,0,1
2677,22,0,2,3,1,0,0,1,0,1
2678,21,0,0,1,0,1,0,1,1,1
2679,43,0,0,-1,0,1,1,0,0,1
2680,29,0,0,2,1,0,0,1,1,0
2681,43,0,1,1,1,0,0,1,1,1
2682,25,0,1,2,1,0,0,1,1,1
2683,47,0,0,1,0,1,0,1,0,1
2685,21,0,0,0,1,0,1,0,1,1
2687,54,0,0,-1,0,1,0,1,0,1
2688,34,1,3,33,1,0,0,1,1,1
2689,28,0,2,1,0,1,1,0,1,1
2690,53,1,4,0,1,0,1,0,0,1
2691,54,0,0,-1,0,1,0,1,1,1
2692,37,1,3,83,1,0,0,1,0,1
2696,34,0,2,0,1,0,0,1,1,1
2698,60,1,0,1,1,0,1,0,0,1
2700,22,0,0,1,1,0,0,1,1,1
2703,51,0,3,-1,1,0,0,1,1,1
2704,29,1,0,12,1,0,0,1,1,1
2708,28,0,5,27,0,1,0,1,1,1
2711,33,1,0,0,1,0,0,1,0,1
2713,43,0,4,2,0,1,0,1,0,1
2714,45,0,1,26,0,1,0,1,0,1
2716,32,1,5,65,1,0,0,1,0,1
2718,35,1,0,1,1,0,1,0,1,1
2719,23,1,1,1,1,0,0,1,1,1
2720,41,0,1,113,0,1,0,1,0,1
2721,25,1,24,0,1,0,0,1,0,0
2722,35,0,12,10,1,0,0,1,0,0
2723,25,1,4,43,1,0,0,1,1,1
2724,69,1,6,1,1,0,0,1,0,1
2728,24,0,0,1,0,1,0,1,0,1
2731,28,0,0,0,1,0,0,1,0,1
2732,47,1,23,403,1,0,0,1,1,1
2735,29,1,13,1,1,0,0,1,1,0
2737,26,1,9,2,1,0,0,1,1,0
2738,31,0,0,2,0,1,0,1,0,1
2745,28,0,0,1,1,0,0,1,0,1
2746,48,1,1,0,0,1,0,1,0,1
2748,44,0,0,0,0,1,0,1,0,1
2749,42,0,7,0,0,1,0,1,1,1
2750,39,0,5,4,1,0,0,1,1,1
2751,46,0,2,3,1,0,1,0,0,1
2752,55,0,0,10,0,1,0,1,0,1
2753,27,1,5,4,1,0,0,1,1,0
2754,31,0,0,4,0,1,1,0,0,0
2758,25,0,0,0,1,0,0,1,1,1
2759,32,0,6,0,0,1,0,1,0,1
2760,36,0,2,0,1,0,0,1,1,1
2762,21,1,3,4,1,0,0,1,1,1
2764,39,0,2,-1,0,1,0,1,0,1
2765,26,0,0,-1,0,1,1,0,1,1
2766,28,1,8,20,1,0,0,1,1,0
2767,67,1,2,0,0,1,0,1,0,1
2770,22,0,0,2,1,0,1,0,0,1
2771,37,0,3,0,0,1,0,1,0,1
2772,23,1,2,2,0,1,0,1,1,0
2773,49,1,14,122,0,1,1,0,1,1
2775,32,1,9,4,0,1,0,1,0,1
2776,41,0,9,32,0,1,0,1,0,1
2777,25,0,1,0,0,1,0,1,1,1
2780,58,0,0,0,0,1,0,1,0,1
2782,44,1,19,17,0,1,0,1,1,0
2786,28,0,1,15,1,0,0,1,1,1
2787,39,1,0,2,1,0,1,0,1,1
2788,54,0,0,6,1,0,0,1,0,1
2790,43,0,0,0,0,1,0,1,0,1
2792,31,0,5,0,0,1,0,1,1,0
2793,30,0,11,117,1,0,0,1,1,0
2794,27,1,4,1,0,1,0,1,0,1
2797,28,1,0,1,0,1,0,1,1,1
2800,24,0,0,0,0,1,0,1,1,1
2802,43,0,0,0,0,1,0,1,0,1
2804,44,1,10,5,0,1,0,1,1,1
2807,24,1,11,0,1,0,0,1,0,0
2809,23,0,0,1,1,0,0,1,1,1
2814,36,1,5,0,0,1,0,1,0,1
2817,27,0,1,1,1,0,0,1,0,0
2819,24,1,0,1,1,0,0,1,1,0
2820,66,0,0,0,0,1,0,1,0,1
2821,36,0,3,25,1,0,1,0,0,1
2824,53,1,9,130,1,0,0,1,0,0
2825,23,1,1,0,1,0,0,1,0,1
2828,22,1,0,0,0,1,1,0,1,1
2829,25,0,1,0,1,0,0,1,0,1
2830,56,0,4,2,1,0,0,1,1,1
2836,51,1,1,1,1,0,0,1,0,1
2837,58,0,3,18,0,1,1,0,1,1
2841,24,0,3,0,0,1,0,1,0,1
2842,22,1,0,71,1,0,0,1,1,1
2843,39,0,0,0,0,1,0,1,0,1
2844,20,1,3,42,1,0,0,1,0,0
2845,46,1,10,73,1,0,0,1,0,1
2846,38,1,1,0,1,0,0,1,0,1
2848,23,1,0,3,0,1,0,1,0,0
2851,39,0,6,26,1,0,0,1,0,1
2852,25,0,0,1,1,0,0,1,1,0
2854,31,1,19,0,1,0,0,1,1,0
2855,25,1,1,0,0,1,1,0,1,1
2856,26,0,6,1,1,0,0,1,1,1
2857,25,0,2,274,1,0,0,1,1,0
2859,37,1,11,1,1,0,0,1,0,0
2860,36,0,0,0,1,0,0,1,1,1
2862,26,1,1,0,1,0,0,1,1,1
2863,21,1,3,0,1,0,0,1,0,1
2864,35,1,7,0,1,0,0,1,1,1
2865,22,1,2,1,1,0,0,1,1,1
2867,25,0,0,0,1,0,0,1,0,1
2869,36,0,0,1,0,1,0,1,0,1
2870,24,1,2,12,0,1,0,1,1,1
2871,21,1,0,0,1,0,0,1,1,0
2873,32,1,15,70,1,0,0,1,0,0
2874,33,1,2,-1,0,1,0,1,1,1
2875,33,1,10,2,1,0,0,1,1,0
2879,29,0,0,0,0,1,0,1,0,1
2880,50,0,8,172,1,0,0,1,0,1
2883,33,1,14,2,1,0,0,1,1,0
2885,37,1,13,0,1,0,0,1,1,0
2886,27,1,9,24,1,0,0,1,1,1
2887,27,0,0,1,0,1,0,1,1,1
2891,21,1,1,0,0,1,0,1,0,1
2892,58,0,1,60,1,0,0,1,1,1
2893,27,0,4,33,1,0,0,1,1,0
2897,28,1,1,30,1,0,0,1,0,1
2898,31,0,0,0,0,1,1,0,0,1
2900,24,0,3,6,0,1,0,1,1,1
2901,26,1,6,18,1,0,0,1,1,0
2902,43,0,0,1,0,1,0,1,0,1
2907,22,1,3,1,1,0,0,1,1,1
2908,23,0,0,3,1,0,0,1,1,1
2910,42,0,0,0,0,1,0,1,0,1
2913,30,0,18,17,0,1,0,1,1,0
2914,29,0,1,290,1,0,0,1,1,0
2915,38,1,2,47,1,0,0,1,0,1
2917,26,0,3,2,0,1,0,1,0,1
2922,51,0,5,4,0,1,0,1,1,1
2923,36,0,0,-1,0,1,0,1,0,1
2925,62,0,0,1,0,1,0,1,0,1
2926,23,1,0,0,1,0,0,1,1,1
2927,34,1,7,0,1,0,0,1,1,1
2928,35,0,1,1,0,1,0,1,1,1
2929,22,0,0,3,1,0,0,1,0,1
2930,29,1,10,108,0,1,0,1,1,0
2931,40,0,0,1,1,0,0,1,1,1
2932,36,0,2,0,1,0,0,1,1,1
2933,26,1,8,0,1,0,0,1,1,0
2934,25,1,1,0,1,0,0,1,1,1
2935,69,0,0,0,0,1,0,1,0,1
2936,27,0,1,8,1,0,0,1,1,1
2937,20,1,0,1,1,0,0,1,0,1
2938,27,0,1,2,1,0,0,1,1,1
2939,24,0,6,310,0,1,1,0,1,1
2943,42,0,0,2,1,0,0,1,0,1
2946,25,0,1,1,1,0,0,1,0,1
2951,25,0,0,7,1,0,0,1,1,1
2952,22,0,0,0,1,0,0,1,1,1
2954,21,0,0,0,1,0,0,1,0,1
2955,30,0,1,1,0,1,0,1,1,1
2956,46,0,9,4,0,1,0,1,0,1
2959,26,0,2,0,0,1,0,1,1,1
2961,33,1,0,0,1,0,0,1,1,1
2962,40,0,1,1,0,1,0,1,1,1
2963,34,0,0,28,1,0,0,1,0,1
2964,22,1,1,36,1,0,0,1,0,1
2965,28,0,3,0,0,1,0,1,0,1
2968,31,1,4,1,0,1,0,1,1,1
2969,59,1,3,1,0,1,0,1,0,1
2970,37,0,0,0,1,0,0,1,0,1
2972,50,0,0,2,1,0,0,1,1,1
2974,57,1,8,99,1,0,0,1,1,1
2976,31,0,5,0,0,1,0,1,1,1
2979,44,0,9,25,1,0,0,1,1,0
2982,48,1,5,242,1,0,0,1,1,0
2983,25,0,0,1,1,0,1,0,0,1
2984,51,0,5,0,0,1,0,1,1,1
2985,50,1,0,0,1,0,0,1,0,1
2988,57,0,2,2,1,0,0,1,0,1
2990,55,0,0,0,0,1,0,1,0,1
2991,59,1,4,1,1,0,0,1,1,1
2992,42,0,0,0,1,0,1,0,1,1
2993,20,1,2,21,1,0,0,1,0,0
2996,21,0,0,28,1,0,0,1,0,1
2997,32,1,21,64,1,0,0,1,1,0
2998,24,0,0,0,0,1,1,0,0,1
3003,42,0,1,1,1,0,0,1,1,1
3004,29,1,8,13,1,0,0,1,1,0
3005,21,0,1,7,1,0,0,1,1,1
3010,58,0,0,0,0,1,0,1,0,1
3014,22,1,1,0,1,0,0,1,1,1
3015,46,1,1,0,0,1,0,1,0,1
3019,50,1,0,14,0,1,0,1,0,1
3020,46,0,2,0,1,0,0,1,1,0
3021,44,1,11,15,1,0,1,0,1,0
3022,35,0,4,29,0,1,0,1,1,1
3023,30,1,14,2,1,0,0,1,1,0
3025,42,0,2,0,1,0,0,1,1,1
3027,46,1,5,202,1,0,0,1,1,1
3029,42,1,0,34,1,0,0,1,1,0
3031,29,1,7,1,1,0,0,1,0,0
3032,32,0,8,4,1,0,0,1,1,1
3033,31,0,5,3,1,0,0,1,0,1
3034,33,0,1,1,0,1,1,0,1,1
3035,25,0,4,183,1,0,0,1,0,1
3036,33,0,0,1,0,1,1,0,1,1
3037,21,0,1,0,1,0,0,1,0,1
3039,35,1,1,49,1,0,0,1,0,1
3040,56,0,1,2,1,0,0,1,1,1
3041,38,1,0,2,0,1,0,1,0,1
3042,40,0,4,1,0,1,1,0,1,1
3046,28,0,4,1,1,0,0,1,1,1
3051,51,0,0,1,0,1,0,1,1,1
3053,35,0,2,1,0,1,0,1,1,1
3055,61,0,5,12,1,0,0,1,1,1
3056,25,0,0,1,1,0,0,1,1,1
3057,25,1,4,0,1,0,0,1,1,1
3058,26,0,0,0,0,1,0,1,1,1
3064,42,0,1,2,0,1,0,1,0,1
3066,25,0,1,0,1,0,1,0,1,1
3067,26,1,13,-1,0,1,0,1,1,0
3068,31,0,9,0,1,0,0,1,1,1
3069,35,0,1,1,1,0,0,1,0,1
3074,34,0,0,116,1,0,0,1,0,1
3078,33,0,1,0,0,1,1,0,0,1
3081,30,0,3,0,1,0,0,1,1,1
3084,50,0,7,1,0,1,1,0,1,1
3085,21,0,0,50,1,0,0,1,1,1
3086,31,1,16,482,1,0,0,1,0,0
3087,31,1,2,3,1,0,0,1,1,1
3089,23,0,0,0,0,1,1,0,1,1
3090,25,0,1,1,1,0,0,1,1,1
3093,24,0,1,1,1,0,1,0,0,1
3094,31,1,13,0,0,1,0,1,1,0
3096,60,0,0,2,1,0,0,1,1,1
3101,30,0,2,0,1,0,0,1,1,1
3104,32,0,0,0,0,1,1,0,0,1
3107,46,0,0,-1,0,1,0,1,0,1
3110,21,1,0,0,0,1,0,1,0,1
3112,35,0,0,1,1,0,0,1,1,0
3113,34,1,2,9,1,0,0,1,0,1
3114,41,1,2,161,1,0,0,1,0,0
3116,23,1,1,15,1,0,0,1,1,0
3117,23,1,3,1,1,0,0,1,1,1
3118,28,0,2,2,0,1,0,1,1,1
3120,21,1,0,0,1,0,0,1,0,1
3122,46,0,2,3,0,1,0,1,0,1
3129,56,0,1,0,1,0,0,1,1,1
3131,40,1,8,0,1,0,0,1,0,1
3132,30,1,5,2,1,0,0,1,0,1
3134,24,1,1,0,0,1,0,1,1,1
3136,33,0,0,0,0,1,1,0,0,1
3137,48,0,2,4,0,1,0,1,0,0
3138,33,1,11,44,1,0,0,1,1,1
3139,25,0,0,0,1,0,0,1,0,1
3145,30,1,7,0,1,0,0,1,1,1
3146,37,1,0,2,1,0,0,1,0,1
3152,43,0,7,8,1,0,1,0,0,0
3153,32,0,0,1,1,0,0,1,0,1
3154,33,0,3,0,1,0,0,1,0,1
3155,39,1,4,0,1,0,0,1,0,1
3156,49,0,4,5,1,0,0,1,0,1
3157,24,0,0,18,1,0,0,1,0,1
3158,26,0,1,-1,1,0,0,1,1,0
3159,42,0,0,1,1,0,0,1,0,1
3160,22,1,1,6,1,0,0,1,1,1
3161,36,0,0,0,1,0,0,1,0,1
3162,29,1,7,27,0,1,0,1,0,1
3163,39,0,0,18,0,1,0,1,0,1
3164,27,1,13,14,1,0,0,1,1,1
3165,38,1,2,7,1,0,0,1,0,1
3166,20,1,0,3,1,0,0,1,0,1
3168,25,1,4,86,1,0,0,1,1,0
3169,53,0,0,0,0,1,0,1,0,1
3170,27,1,0,6,0,1,1,0,1,0
3174,21,1,0,6,1,0,0,1,0,1
3175,50,1,1,5,0,1,0,1,0,1
3176,41,0,4,0,1,0,0,1,1,1
3178,22,1,5,4,1,0,0,1,0,0
3181,22,1,0,2,1,0,0,1,0,1
3182,25,0,2,26,1,0,0,1,1,1
3183,42,1,1,1,1,0,0,1,1,1
3188,51,0,2,1,1,0,0,1,0,1
3190,24,0,0,-1,1,0,0,1,1,1
3191,37,0,4,92,1,0,0,1,1,1
3192,37,0,0,0,0,1,0,1,0,1
3197,27,0,0,0,0,1,1,0,0,1
3198,21,0,0,5,1,0,0,1,0,1
3200,35,1,1,1,1,0,0,1,1,1
3203,24,0,0,36,1,0,1,0,0,0
3205,49,0,2,1,0,1,0,1,0,1
3206,38,0,9,2,1,0,0,1,1,1
3207,61,0,0,0,0,1,0,1,0,1
3208,30,0,0,0,0,1,1,0,1,1
3209,22,0,3,128,1,0,0,1,1,1
3212,25,1,0,1,1,0,0,1,1,1
3214,30,1,3,1,0,1,1,0,0,1
3215,52,0,0,0,0,1,0,1,0,1
3217,26,0,0,0,1,0,0,1,0,1
3218,26,0,0,1,0,1,0,1,0,1
3223,45,1,9,54,1,0,0,1,0,0
3225,20,1,0,0,1,0,0,1,1,0
3226,29,0,4,80,1,0,0,1,1,0
3227,43,1,1,69,1,0,0,1,0,1
3229,26,0,2,0,1,0,0,1,0,1
3230,46,0,4,0,1,0,1,0,1,1
3232,46,0,0,1,1,0,1,0,1,1
3236,29,1,12,5,1,0,0,1,1,0
3237,41,0,0,-1,0,1,0,1,0,1
3240,25,0,5,0,1,0,1,0,1,1
3242,23,0,2,18,1,0,0,1,1,1
3246,30,0,0,0,0,1,0,1,0,1
3247,34,0,1,2,1,0,0,1,0,1
3248,70,1,11,12,1,0,0,1,0,1
3250,52,0,2,1,1,0,0,1,0,1
3255,51,0,4,7,0,1,0,1,1,1
3259,45,1,15,1,1,0,1,0,0,0
3260,55,1,21,85,1,0,0,1,1,1
3261,49,0,1,1,1,0,1,0,0,1
3265,47,0,0,0,1,0,1,0,0,1
3267,27,0,0,1,0,1,0,1,1,1
3268,25,1,5,0,0,1,0,1,0,1
3270,21,1,1,59,1,0,0,1,1,0
3272,37,1,26,1,1,0,0,1,1,0
3273,21,1,1,49,1,0,0,1,1,0
3274,21,0,0,1,1,0,0,1,1,1
3278,25,1,4,0,1,0,0,1,1,0
3280,27,1,3,1,1,0,1,0,1,1
3281,30,1,3,12,1,0,0,1,0,1
3283,70,0,0,0,0,1,0,1,0,1
3284,37,1,11,0,1,0,0,1,0,0
3285,46,1,5,2,1,0,0,1,1,1
3286,40,1,4,2,0,1,0,1,0,1
3288,43,1,18,9,1,0,0,1,1,1
3289,38,0,15,55,1,0,0,1,1,1
3290,29,0,0,0,1,0,0,1,1,1
3291,37,1,8,1,0,1,0,1,1,1
3292,38,0,3,0,1,0,0,1,0,1
3293,27,0,0,0,1,0,1,0,0,1
3294,20,1,0,10,0,1,1,0,0,1
3295,44,0,0,0,0,1,0,1,0,1
